,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Relationship_status,Education_status,Age,Total_kids,Family_members,Total_Mnt,Total_Purchases,Clusters
1208,54730.0,0.0,1,64,5.765191102784844,1.3862943611198906,2.8903717578961645,1.6094379124341003,2.0794415416798357,4.04305126783455,1.791759469228055,1.6094379124341003,0.6931471805599453,2.1972245773362196,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,47,1,3,6.0063531596017325,13,3
1209,38452.0,0.6931471805599453,1,62,4.04305126783455,0.0,2.70805020110221,0.0,0.0,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,67,2,4,4.290459441148391,6,0
1210,44421.0,0.6931471805599453,1,53,4.709530201312334,1.791759469228055,4.0943445622221,2.0794415416798357,0.6931471805599453,2.0794415416798357,1.791759469228055,1.791759469228055,0.0,1.6094379124341003,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,51,2,3,5.247024072160486,9,3
1211,38197.0,0.6931471805599453,0,86,3.1780538303479458,0.0,2.4849066497880004,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,36,1,3,3.713572066704308,4,0
1212,41986.0,0.0,1,15,3.332204510175204,1.791759469228055,2.1972245773362196,2.1972245773362196,1.3862943611198906,2.5649493574615367,1.3862943611198906,1.3862943611198906,0.0,1.6094379124341003,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,44,1,2,4.1588830833596715,7,0
1213,28427.0,0.6931471805599453,0,67,2.9444389791664403,1.3862943611198906,2.995732273553991,1.3862943611198906,1.3862943611198906,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,39,1,3,3.970291913552122,5,0
1214,37395.0,0.6931471805599453,0,47,2.9444389791664403,0.0,2.302585092994046,0.0,0.6931471805599453,2.4849066497880004,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,46,1,3,3.6888794541139363,4,0
1215,64722.0,0.6931471805599453,0,47,5.717027701406222,0.0,5.638354669333745,4.110873864173311,4.997212273764115,2.772588722239781,1.6094379124341003,2.1972245773362196,1.0986122886681098,2.4849066497880004,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,51,1,3,6.692083742506628,21,3
1216,55249.0,0.0,1,81,4.584967478670572,0.6931471805599453,2.995732273553991,1.0986122886681098,0.0,2.4849066497880004,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341003,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,66,1,3,4.875197323201151,7,3
1217,84906.0,0.0,0,98,6.905753276311464,2.772588722239781,6.028278520230698,4.605170185988092,3.4339872044851463,4.343805421853684,0.6931471805599453,1.791759469228055,1.9459101490553132,2.5649493574615367,2,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,Partner,Graduate,50,0,2,7.397561535524052,23,2
1218,28691.0,0.6931471805599453,0,56,1.791759469228055,1.6094379124341003,2.6390573296152584,2.1972245773362196,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,33,1,3,3.5553480614894135,4,0
1219,44213.0,0.6931471805599453,1,48,4.564348191467836,2.4849066497880004,3.58351893845611,0.0,1.6094379124341003,2.0794415416798357,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.791759469228055,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,70,2,3,5.030437921392435,8,3
1220,25707.0,0.6931471805599453,0,18,0.6931471805599453,1.9459101490553132,1.0986122886681098,1.3862943611198906,1.9459101490553132,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Undergraduate,38,1,2,3.091042453358316,4,0
1221,59062.0,1.0986122886681098,1,74,3.8501476017100584,0.6931471805599453,2.5649493574615367,1.3862943611198906,0.0,2.302585092994046,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,55,3,5,4.276666119016055,5,0
1222,76624.0,0.0,1,68,6.021023349349527,4.672828834461906,4.997212273764115,4.007333185232471,4.7535901911063645,4.204692619390966,0.6931471805599453,1.791759469228055,2.3978952727983707,2.0794415416798357,1,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,60,1,2,6.802394763324311,22,1
1223,66000.0,0.0,0,36,5.501258210544727,3.9512437185814275,5.602118820879701,4.624972813284271,0.0,3.828641396489095,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.791759469228055,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,75,0,2,6.568077911411976,9,1
1224,27683.0,0.6931471805599453,0,90,5.030437921392435,2.302585092994046,4.804021044733257,2.5649493574615367,2.5649493574615367,3.828641396489095,1.6094379124341003,1.9459101490553132,1.0986122886681098,1.6094379124341003,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,44,1,3,5.863631175598097,12,3
1225,1730.0,0.0,0,65,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,51,0,1,2.1972245773362196,0,0
1226,7500.0,0.6931471805599453,0,63,2.3978952727983707,2.8903717578961645,2.9444389791664403,2.1972245773362196,3.295836866004329,3.713572066704308,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.0986122886681098,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Undergraduate,30,1,2,4.787491742782046,7,0
1227,40521.0,0.6931471805599453,1,82,2.5649493574615367,0.0,1.791759469228055,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,54,2,4,3.091042453358316,3,0
1228,20427.0,0.6931471805599453,0,63,1.791759469228055,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,49,1,3,2.3978952727983707,3,0
1229,65106.0,0.0,1,55,6.673297967767654,2.995732273553991,4.897839799950911,2.5649493574615367,0.0,2.995732273553991,1.3862943611198906,2.1972245773362196,1.3862943611198906,2.6390573296152584,6,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,47,1,3,6.881411303642535,24,1
1230,69969.0,0.0,0,64,6.78332520060396,3.4011973816621555,6.244166900663736,3.6635616461296463,3.4011973816621555,3.8066624897703196,0.6931471805599453,1.6094379124341003,1.0986122886681098,1.9459101490553132,3,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,57,0,2,7.337587743538596,12,2
1231,67433.0,0.0,2,51,6.423246963533519,3.367295829986474,5.560681631015528,2.5649493574615367,3.8918202981106265,3.4339872044851463,1.6094379124341003,1.9459101490553132,1.791759469228055,2.6390573296152584,4,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,70,2,4,6.900730664045173,24,3
1232,77766.0,0.0,1,97,6.912742820493176,4.0943445622221,5.583496308781699,4.7535901911063645,4.0943445622221,3.332204510175204,1.0986122886681098,2.4849066497880004,2.3978952727983707,2.4849066497880004,6,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,55,1,3,7.333023014386481,32,1
1233,74716.0,0.0,1,92,4.897839799950911,3.332204510175204,6.045005314036012,2.6390573296152584,5.278114659230517,4.276666119016055,1.0986122886681098,2.0794415416798357,1.3862943611198906,1.791759469228055,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,50,1,3,6.7580945044277305,15,1
1234,68118.0,0.0,1,51,6.39024066706535,3.1780538303479458,4.820281565605037,2.3978952727983707,3.1780538303479458,5.043425116919247,1.0986122886681098,2.1972245773362196,2.302585092994046,1.6094379124341003,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,59,1,2,6.834108738813838,21,1
1235,55158.0,0.6931471805599453,1,72,5.683579767338681,0.0,4.477336814478207,1.6094379124341003,2.4849066497880004,3.1780538303479458,1.6094379124341003,2.0794415416798357,1.0986122886681098,1.791759469228055,7,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,52,2,4,6.037870919922137,14,3
1236,62972.0,0.0,1,39,5.749392985908253,2.772588722239781,3.871201010907891,3.044522437723423,0.0,5.262690188904886,1.0986122886681098,2.0794415416798357,1.6094379124341003,1.3862943611198906,6,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Partner,Undergraduate,67,1,3,6.376726947898627,14,1
1237,74190.0,0.0,1,49,5.0238805208462765,4.406719247264253,4.465908118654584,5.1298987149230735,4.5217885770490405,4.174387269895637,1.0986122886681098,1.6094379124341003,1.0986122886681098,2.4849066497880004,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,47,1,3,6.464588303689961,17,1
1238,39356.0,0.6931471805599453,1,21,2.772588722239781,0.0,1.0986122886681098,0.0,0.0,1.9459101490553132,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,6,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,46,2,4,3.1780538303479458,3,0
1239,76653.0,0.0,0,91,6.602587892189336,4.1588830833596715,6.853299093186078,5.393627546352362,5.247024072160486,4.844187086458591,0.6931471805599453,1.6094379124341003,2.0794415416798357,2.4849066497880004,2,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,Partner,Graduate,53,0,2,7.731930721948486,22,2
1240,35860.0,0.6931471805599453,1,37,2.772588722239781,0.0,2.1972245773362196,1.6094379124341003,1.0986122886681098,3.044522437723423,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,5,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,49,2,3,3.912023005428146,4,0
1241,90687.0,0.0,0,98,6.890609120147166,2.8903717578961645,6.511745329644728,3.1780538303479458,3.5553480614894135,3.9512437185814275,0.6931471805599453,1.9459101490553132,1.0986122886681098,2.1972245773362196,2,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,Single,Post_Graduate,39,0,1,7.484368643286131,16,2
1242,73450.0,0.0,0,85,7.04141166379481,3.9512437185814275,6.030685260261263,4.51085950651685,4.248495242049359,3.6375861597263857,0.6931471805599453,2.0794415416798357,2.1972245773362196,2.4849066497880004,3,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,Partner,Post_Graduate,40,0,2,7.498315870766981,26,2
1243,31454.0,0.6931471805599453,1,40,3.367295829986474,0.0,2.4849066497880004,0.0,0.0,2.302585092994046,1.3862943611198906,1.0986122886681098,0.0,1.3862943611198906,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,62,2,4,3.8918202981106265,5,0
1244,47139.0,0.6931471805599453,1,2,3.8501476017100584,0.0,2.5649493574615367,0.0,1.0986122886681098,3.1780538303479458,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,7,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Single,Graduate,70,2,3,4.430816798843313,5,0
1245,83829.0,0.0,0,78,6.8001700683022,5.087596335232384,6.066108090103747,5.231108616854587,5.087596335232384,3.332204510175204,0.0,1.6094379124341003,2.0794415416798357,1.9459101490553132,1,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,Single,Graduate,47,0,1,7.529943370601589,17,2
1246,53378.0,0.6931471805599453,1,41,6.194405391104672,1.9459101490553132,5.030437921392435,2.1972245773362196,1.9459101490553132,4.890349128221754,2.3978952727983707,2.302585092994046,1.6094379124341003,1.9459101490553132,8,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,59,2,4,6.677083461247136,19,3
1247,19656.0,0.6931471805599453,0,94,3.258096538021482,1.6094379124341003,2.302585092994046,1.9459101490553132,2.1972245773362196,3.4965075614664802,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,52,1,3,4.442651256490317,6,0
1248,45579.0,0.0,1,10,4.983606621708336,0.6931471805599453,3.5263605246161616,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.6094379124341003,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,74,1,3,5.214935757608986,9,3
1249,85485.0,0.0,0,73,6.447305862541213,3.295836866004329,6.416732282512326,3.8066624897703196,2.9444389791664403,4.007333185232471,0.6931471805599453,1.9459101490553132,1.9459101490553132,1.9459101490553132,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Undergraduate,64,0,1,7.232733136177615,18,2
1250,55956.0,0.0,0,22,6.634633357861686,3.6635616461296463,4.653960350157523,3.9318256327243257,2.302585092994046,3.6635616461296463,1.0986122886681098,2.0794415416798357,1.3862943611198906,1.6094379124341003,4,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,78,0,2,6.907755278982137,14,1
1251,64191.0,0.0,1,30,6.042632833682381,2.772588722239781,5.231108616854587,5.0238805208462765,3.6635616461296463,2.772588722239781,1.3862943611198906,1.791759469228055,1.3862943611198906,2.6390573296152584,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,59,1,2,6.716594773520978,21,1
1252,38808.0,0.6931471805599453,0,21,4.836281906951478,2.8903717578961645,3.970291913552122,1.3862943611198906,2.995732273553991,3.4339872044851463,1.6094379124341003,1.791759469228055,0.6931471805599453,1.6094379124341003,8,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,Single,Graduate,50,1,2,5.5093883366279774,10,1
1253,57183.0,0.6931471805599453,1,51,6.142037405587356,1.791759469228055,4.174387269895637,2.0794415416798357,0.0,4.2626798770413155,2.1972245773362196,2.302585092994046,0.6931471805599453,2.0794415416798357,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,56,2,4,6.415096959171596,17,3
1254,23748.0,0.6931471805599453,0,97,1.9459101490553132,1.9459101490553132,3.4011973816621555,2.5649493574615367,2.772588722239781,2.1972245773362196,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.3862943611198906,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,54,1,2,4.343805421853684,6,0
1255,66303.0,0.0,1,56,6.994849985833071,2.5649493574615367,4.574710978503383,2.833213344056216,2.5649493574615367,4.110873864173311,1.6094379124341003,1.3862943611198906,1.6094379124341003,2.4849066497880004,8,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,51,1,3,7.160069207596127,18,1
1256,37368.0,0.6931471805599453,0,4,1.3862943611198906,1.0986122886681098,2.4849066497880004,1.0986122886681098,1.0986122886681098,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,6,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,47,1,3,3.4339872044851463,3,0
1257,40800.0,0.6931471805599453,2,77,3.2188758248682006,0.0,3.332204510175204,2.1972245773362196,3.4339872044851463,2.3978952727983707,1.0986122886681098,1.3862943611198906,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,Partner,Graduate,58,3,5,4.605170185988092,6,0
1258,71847.0,0.0,0,95,6.6039438246004725,3.091042453358316,4.672828834461906,4.02535169073515,4.1588830833596715,5.351858133476067,0.0,1.9459101490553132,2.0794415416798357,2.302585092994046,3,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,Single,Graduate,44,0,1,7.084226422097916,22,2
1259,46149.0,0.0,1,36,5.541263545158426,1.9459101490553132,4.276666119016055,1.6094379124341003,0.0,3.332204510175204,1.791759469228055,1.791759469228055,0.6931471805599453,2.0794415416798357,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,47,1,3,5.8944028342648505,13,3
1260,78687.0,0.0,0,13,6.706862336602747,5.225746673713202,6.5337888379333435,4.983606621708336,4.02535169073515,5.488937726156687,0.6931471805599453,1.6094379124341003,1.9459101490553132,2.1972245773362196,2,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,Partner,Graduate,39,0,2,7.664346632098617,18,2
1261,49118.0,0.0,0,90,6.431331081933479,4.007333185232471,5.480638923341991,4.605170185988092,4.59511985013459,4.787491742782046,1.0986122886681098,2.302585092994046,2.0794415416798357,2.3978952727983707,7,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,Single,Undergraduate,51,0,1,7.114769448366463,26,2
1262,37633.0,0.6931471805599453,1,49,2.6390573296152584,1.6094379124341003,3.044522437723423,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,65,2,4,3.6635616461296463,4,0
1263,39767.0,0.0,0,18,4.736198448394496,4.127134385045092,5.3230099791384085,3.5553480614894135,3.295836866004329,3.871201010907891,1.0986122886681098,2.0794415416798357,0.6931471805599453,2.0794415416798357,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,71,0,2,6.186208623900494,15,1
1264,26997.0,0.0,0,89,2.0794415416798357,3.1780538303479458,4.3694478524670215,4.897839799950911,3.912023005428146,4.976733742420574,1.0986122886681098,1.6094379124341003,1.0986122886681098,1.791759469228055,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Undergraduate,71,0,2,6.075346031088684,11,1
1265,33986.0,0.6931471805599453,0,43,2.833213344056216,1.0986122886681098,2.9444389791664403,1.0986122886681098,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,52,1,2,3.8066624897703196,4,0
1266,57091.0,0.0,1,82,6.137727054086234,0.0,3.2188758248682006,1.9459101490553132,0.0,1.6094379124341003,1.0986122886681098,2.302585092994046,1.0986122886681098,1.791759469228055,7,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,50,1,3,6.208590026096629,16,1
1267,46831.0,0.6931471805599453,1,84,3.1354942159291497,1.0986122886681098,2.3978952727983707,1.9459101490553132,1.6094379124341003,3.5553480614894135,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Undergraduate,53,2,4,4.3694478524670215,5,0
1268,83151.0,0.0,0,80,6.876264611890766,4.997212273764115,6.736966958001855,4.927253685157205,3.7612001156935624,5.351858133476067,0.6931471805599453,1.791759469228055,2.0794415416798357,2.3978952727983707,2,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,Partner,Post_Graduate,50,0,2,7.760893195851024,22,2
1269,52531.0,0.0,0,68,5.648974238161206,4.727387818712341,5.0238805208462765,3.9512437185814275,4.290459441148391,4.836281906951478,1.0986122886681098,2.0794415416798357,1.0986122886681098,2.3978952727983707,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,51,0,2,6.678342114654332,19,2
1270,15759.0,0.0,0,12,0.6931471805599453,1.0986122886681098,1.791759469228055,1.9459101490553132,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,66,0,2,2.8903717578961645,3,0
1271,22804.0,0.6931471805599453,0,75,2.70805020110221,0.6931471805599453,2.0794415416798357,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,1.0986122886681098,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,51,1,2,3.295836866004329,4,0
1272,43050.0,0.6931471805599453,0,10,3.4339872044851463,1.791759469228055,3.2188758248682006,1.9459101490553132,1.3862943611198906,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1.6094379124341003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Undergraduate,49,1,3,4.343805421853684,6,0
1273,42997.0,0.6931471805599453,1,91,1.6094379124341003,0.0,1.791759469228055,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,45,2,3,2.772588722239781,3,0
1274,48918.0,0.6931471805599453,1,21,3.970291913552122,0.0,2.302585092994046,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,1.6094379124341003,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,59,2,3,4.143134726391533,5,0
1275,60033.0,0.0,1,28,4.143134726391533,0.6931471805599453,4.060443010546419,2.995732273553991,2.4849066497880004,3.8918202981106265,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.791759469228055,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,68,1,3,5.293304824724492,8,3
1276,34043.0,0.6931471805599453,0,97,3.044522437723423,1.0986122886681098,2.70805020110221,1.3862943611198906,0.0,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.0,1.0986122886681098,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,44,1,3,3.912023005428146,4,0
1277,57811.0,0.0,1,49,6.302618975744905,2.0794415416798357,4.74493212836325,3.6375861597263857,3.091042453358316,4.3694478524670215,1.791759469228055,2.0794415416798357,1.0986122886681098,2.4849066497880004,5,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,56,1,3,6.688354713946762,20,1
1278,78569.0,0.0,0,14,6.326149473155099,4.382026634673881,6.434546518787453,5.337538079701318,5.170483995038151,4.564348191467836,0.6931471805599453,1.6094379124341003,1.9459101490553132,1.6094379124341003,1,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,Partner,Graduate,76,0,2,7.459914766241105,14,2
1279,7500.0,0.6931471805599453,1,5,1.9459101490553132,1.791759469228055,1.6094379124341003,2.6390573296152584,1.6094379124341003,3.258096538021482,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.3862943611198906,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,44,2,3,4.060443010546419,6,0
1280,94384.0,0.0,0,62,7.013915474810528,3.2188758248682006,6.673297967767654,5.081404364984463,3.828641396489095,5.153291594497779,0.0,1.791759469228055,2.1972245773362196,1.791759469228055,2,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,Partner,Graduate,69,0,2,7.741967899820685,18,2
1281,23148.0,0.0,0,83,1.6094379124341003,1.9459101490553132,2.1972245773362196,1.9459101490553132,1.3862943611198906,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Undergraduate,37,0,2,3.6375861597263857,5,0
1282,44267.0,0.6931471805599453,1,48,5.214935757608986,1.791759469228055,4.189654742026425,1.3862943611198906,1.791759469228055,3.912023005428146,1.791759469228055,1.791759469228055,1.0986122886681098,1.6094379124341003,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Graduate,52,2,3,5.739792912179234,11,3
1283,71626.0,0.0,0,94,6.304448802421981,4.290459441148391,5.932245187448011,4.553876891600541,4.983606621708336,4.290459441148391,0.6931471805599453,1.791759469228055,1.791759469228055,2.1972245773362196,3,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,43,0,2,7.174724309836376,18,2
1284,60894.0,0.0,1,61,6.408528791059498,2.0794415416798357,5.049856007249537,2.3978952727983707,0.0,4.007333185232471,1.791759469228055,2.3978952727983707,1.3862943611198906,2.1972245773362196,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,56,1,3,6.725033642166843,21,1
1285,50200.0,0.6931471805599453,1,70,5.58724865840025,1.9459101490553132,3.9512437185814275,2.1972245773362196,1.9459101490553132,4.174387269895637,1.9459101490553132,2.0794415416798357,0.6931471805599453,1.791759469228055,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,46,2,4,5.996452088619021,13,3
1286,81051.0,0.0,0,43,7.04141166379481,3.4011973816621555,5.521460917862246,3.6635616461296463,3.4011973816621555,2.70805020110221,0.6931471805599453,1.791759469228055,1.791759469228055,2.5649493574615367,2,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,Partner,Post_Graduate,57,0,2,7.31455283232408,22,2
1287,65169.0,0.0,0,23,6.980075940561763,0.0,4.248495242049359,0.0,0.0,3.8501476017100584,0.6931471805599453,2.3978952727983707,1.6094379124341003,2.6390573296152584,6,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,Partner,Graduate,40,0,2,7.081708586105575,27,1
1288,59868.0,0.0,1,37,6.648984550024776,3.9512437185814275,5.043425116919247,4.007333185232471,2.3978952727983707,5.043425116919247,2.0794415416798357,2.4849066497880004,1.0986122886681098,2.5649493574615367,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Graduate,50,1,3,7.085901464365611,25,1
1289,65695.0,0.0,1,50,5.918893854273146,3.4965075614664802,5.247024072160486,0.0,4.07753744390572,1.9459101490553132,1.0986122886681098,1.791759469228055,1.6094379124341003,2.3978952727983707,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,62,1,3,6.48768401848461,19,1
1290,64857.0,0.0,0,78,6.322565239927284,2.70805020110221,6.576469569048224,5.351858133476067,0.0,3.784189633918261,0.6931471805599453,2.0794415416798357,1.791759469228055,2.3978952727983707,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,Post_Graduate,66,0,1,7.340186835320115,22,1
1291,45143.0,0.0,1,74,5.313205979041787,1.791759469228055,4.31748811353631,2.4849066497880004,1.791759469228055,2.70805020110221,1.3862943611198906,1.9459101490553132,0.6931471805599453,1.791759469228055,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Post_Graduate,57,1,3,5.7430031878094825,12,3
1292,74805.0,0.0,1,14,5.3471075307174685,5.093750200806762,5.3471075307174685,3.7376696182833684,5.093750200806762,3.6375861597263857,1.791759469228055,1.6094379124341003,2.0794415416798357,2.3978952727983707,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partner,Undergraduate,67,1,3,6.710523109452428,21,1
